"Dossard","Place","Nom","Club","Cat","Resultats","Valeur","Pts_course","Temps_pur","Penalites","Portes","ID_competition","ID_course","annee","Type","NomCompet","NumCourse","Date","Embarcation"
"298","5","Eyleen Vuilleumier","Spcoc La Colle Sur Loup","J","103.65","243.09","183","101.65","2","0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"314","6","Margot Lapeze","Orthez Nautique C.k.","C","103.81","184.8","184.75","101.81","2","0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"295","7","Suzanne Brossard","Association Vezere Canoe Kayak","J","104.2","245.51","189.02","102.2","2","0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"309","8","Carla Lacroix","Pau Canoe-kayak Club Universitaire","S","104.67","201.06","194.16","102.67","2","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"321","9","Nina Pesce-roue","Red Star Club Champigny","S","105.2","101.62","199.96","101.2","4","0-0-2-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"313","10","Loan Battistuzzi","Torcy Canoe Kayak","S","105.33","150.18","201.38","103.33","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"318","11","LÉna Quemerais","Lannion Canoe Kayak","J","106.36","140.73","212.65","102.36","4","0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"285","12","Adelie Courrech Du Pont","Red Star Club Champigny","C","106.44","301.7","213.53","106.44","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"291","13","Clara Sedrue","Canoe Kayak Jarnac Sports","J","107.55","281.34","225.67","107.55","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"301","14","Iana Gonseth","Golbey Epinal St Nabord","S","108.86","222.5","240","104.86","4","0-0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"297","15","Zelie Ferraris","La Plagne Eaux Vives","S","109.04","180.95","241.97","107.04","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"289","16","Myriam Le Joncourt","Canoe Kayak Clisson","S","111.39","282.87","267.68","111.39","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"287","17","Mattea Hannequin","Ancerville-bar Le Duc","J","111.92","298.05","273.48","109.92","2","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"305","18","Viviana Daille","Ckc Vallee De L'ain","S","112.18","221.91","276.32","108.18","4","0-0-0-0-0-0-2-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"296","19","Judith Locatelli","Eaux Vives Oyonnax C.k.","J","114.14","239.99","297.77","112.14","2","2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"288","20","Emilie Moret","Golbey Epinal St Nabord","C","114.93","292.35","306.41","112.93","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"283","21","Maylis Mariel-bruno","Kayak Club De Metz","C","117.35","335.96","332.89","117.35","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"299","22","Manon Prioux","Association Vezere Canoe Kayak","S","123.61","242.94","401.36","119.61","4","0-0-0-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"280","23","Callie Leroy","C.k.c. Beaurainvillois","C","126.61","452.87","434.18","120.61","6","0-0-0-0-0-0-0-2-0-0-2-0-0-0-0-0-0-0-2-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"284","24","Avril Saut-dickens","Pau Canoe-kayak Club Universitaire","J","131.02","324.56","482.43","129.02","2","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"308","25","Emma Pouilly","C.k.c. Beaurainvillois","S","145.44","194.64","640.19","141.44","4","0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"303","26","Lucie Prioux","Association Vezere Canoe Kayak","S","155.09","195.18","745.77","105.09","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"302","27","Margot Perrin","Golbey Epinal St Nabord","S","155.52","235.79","750.46","101.52","54","2-0-0-0-0-0-0-0-2-0-50-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"315","28","Anouk Alberti","Canoe Kayak Tain Tournon","S","159.82","161.39","797.51","107.82","52","0-0-0-0-0-50-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"306","29","Perrine Joubert","Angouleme Canoe Kayak","S","163.53","200.18","838.1","109.53","54","2-0-50-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"294","30","Sophie Staudt","Kayak Club De Metz","S","165.87","258.08","863.7","113.87","52","0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-2-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"281","31","Anna Munch","Cadpa Huningue","J","171.2","358.68","922","115.2","56","0-2-50-0-0-0-0-2-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"290","32","Laurette Laly","Cesson Sevigne Canoe Kayak Les Poissons Volants","C","171.99","257.61","930.66","115.99","56","0-2-0-0-50-0-0-0-2-2-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"292","33","Luisa Burner","Kayak Club De Metz","S","173.44","266.45","946.52","121.44","52","0-0-0-50-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"293","34","Lina Belhaddad","Red Star Club Champigny","C","263.66","267.92","1933.53","109.66","154","0-0-0-0-0-0-0-2-2-0-50-0-0-0-0-0-0-0-0-50-50-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"282","35","Oceane Sedrue","Canoe Kayak Jarnac Sports","S","330.87","345.97","2668.81","124.87","206","0-0-0-0-2-0-0-0-0-2-2-0-0-0-50-50-50-50-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1D"
"397","1","Leo Vuitton","Muret Olympique C.k.","S","84.29","24.41","91.08","82.29","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"379","2","Elouan Debliquy","Cesson Sevigne Canoe Kayak Les Poissons Volants","J","86.25","89.1","115.31","86.25","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"378","3","Theo Desvignes","Angouleme Canoe Kayak","S","86.3","88.92","115.93","86.3","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"360","4","Thomas Ukalovic","Val De L'indre Canoe Kayak","S","86.4","136.2","117.16","86.4","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"391","5","Martin Cornu","Lannion Canoe Kayak","J","86.78","56.75","121.86","84.78","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"381","6","Pierre-louis Saussereau","Orthez Nautique C.k.","S","86.93","83.3","123.72","86.93","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"368","7","Romain Bruneau","Canoe Kayak Clisson","S","86.94","106.36","123.84","86.94","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"348","8","Arnaud Verrons","Pau Canoe-kayak Club Universitaire","S","87.08","153.32","125.57","87.08","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"359","9","Edgar Prigent","Pau Canoe-kayak Club Universitaire","S","87.55","99.21","131.38","83.55","4","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"385","10","Titouan Estanguet","Pau Canoe-kayak Club Universitaire","J","87.57","79.57","131.63","85.57","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"390","11","Maxime Aubertin","Golbey Epinal St Nabord","S","87.66","61.78","132.74","87.66","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"337","12","Lucas Jacob","Ass. Sportive Mantaise","S","87.78","122.28","134.22","87.78","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"376","12","Maxence Davy","F.l.canoe Kayak Chalonnes","S","87.78","96.47","134.22","85.78","2","0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"354","14","Alan Dollo","Pau Canoe-kayak Club Universitaire","S","88.07","158.7","137.81","88.07","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"358","15","Fantin Delage-garez","Canoe Kayak Aturin","S","88.57","135.37","143.99","88.57","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"365","16","Emilien Courtiade","Etoile Amou Canoe Kayak","S","88.6","110.86","144.36","88.6","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"392","17","Hugo Regnier","Kayak Club De Rennes","S","88.82","51","147.08","86.82","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"344","18","Jules Raoul","Eyrieux Canoe Kayak","J","89.34","170.64","153.51","89.34","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"352","19","Axel Brossat","Eyrieux Canoe Kayak","S","89.63","132.1","157.09","85.63","4","0-0-0-2-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"372","20","Pierre Grapotte","Club Nautique De La Platiere","S","89.64","99.92","157.22","89.64","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"349","21","Gregoire Guerin","C.k. St Maurice Gourdans","S","89.97","152.27","161.3","89.97","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"374","22","Florian Busson","Canoe Kayak Club Sabolien","S","90.05","99.51","162.29","90.05","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"346","23","Luca Chapatte","Eaux Vives Oyonnax C.k.","J","90.31","139.86","165.5","90.31","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"382","24","Gino Benini","V.p.a. Pont D'arc","S","90.36","83.51","166.12","86.36","4","0-0-0-0-0-0-0-0-2-2-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"345","25","Alois Brucher","Red Star Club Champigny","J","90.76","162.71","171.06","88.76","2","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"386","26","Mael Bernes","Alck Bagneres De Bigorre","S","90.96","81.72","173.54","88.96","2","0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"355","27","Benjamin Dodane","C.k.c. Nancy Tomblaine","S","91.03","124.16","174.4","89.03","2","0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"338","28","Martin Lapeze","Orthez Nautique C.k.","M","91.51","174.5","180.34","91.51","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"371","29","Etienne Daille","Ckc Vallee De L'ain","V1","91.56","99.13","180.95","89.56","2","0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"340","30","Valerian Descot","Red Star Club Champigny","J","91.87","197.43","184.79","89.87","2","0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"363","31","Tom Babin","Canoe-kayak Saujon","S","92.16","126.02","188.37","92.16","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"366","32","Jonas Le Guen","Lannion Canoe Kayak","S","92.52","120.85","192.82","92.52","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"377","33","Thomas Bersinger","Pau Canoe-kayak Club Universitaire","V1","92.56","99.78","193.32","92.56","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"336","34","Alric Detheve","Chambery Le Bourget Canoe Kayak","J","92.63","202.99","194.18","90.63","2","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"347","35","Cedric Landreau","Pau Canoe-kayak Club Universitaire","S","93.32","132.7","202.71","91.32","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"350","36","Djendy Simeant","Canoe-kayak Saujon","S","93.39","137.49","203.58","93.39","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"367","37","Elliot Perez","Alck Bagneres De Bigorre","S","93.44","118.35","204.2","89.44","4","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-2-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"335","38","Timothee Borde","Angouleme Canoe Kayak","J","93.5","223.58","204.94","89.5","4","0-0-0-0-0-0-0-2-2-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"351","39","Max Derame","C.k. Chateau Thebaud","S","93.85","151.45","209.26","89.85","4","0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"387","40","Pol Oulhen","Les Alligators - Landerneau","S","94.14","80","212.85","90.14","4","0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"362","41","Ianis Triomphe","Chambery Le Bourget Canoe Kayak","J","95.82","116.62","233.62","89.82","6","2-0-0-0-0-0-0-0-0-0-0-0-0-0-2-2-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"334","42","Theo Chetoui","Val De L'indre Canoe Kayak","C","96.07","242.74","236.71","94.07","2","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"353","43","Benoit Chantry","Red Star Club Champigny","V3","96.21","141.82","238.44","94.21","2","0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"357","44","Nathanael Pedron","Golbey Epinal St Nabord","S","96.51","144.3","242.15","96.51","0","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"333","45","Riwal Le Ray","Niagara Canoe Kayak Club","C","101.51","247.75","303.96","95.51","6","0-0-0-0-0-0-0-2-2-0-0-0-0-2-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"342","46","Tao Petit","C.k.c. Beaurainvillois","J","108.6","171.07","391.61","106.6","2","0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"388","47","Noe Perreau","Torcy Canoe Kayak","S","136.43","62.07","735.65","86.43","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"380","48","Tom Bouchardon","Cesson Sevigne Canoe Kayak Les Poissons Volants","S","138.47","89.13","760.87","88.47","50","0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"332","49","Mathis Colin","Red Star Club Champigny","J","139.33","204.58","771.5","87.33","52","0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-50-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"341","50","ClÉment Davy","F.l.canoe Kayak Chalonnes","J","140.22","189.75","782.51","90.22","50","0-0-0-0-0-0-0-0-50-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"361","51","Martin Daviet","Golbey Epinal St Nabord","S","142.37","128.27","809.08","90.37","52","0-0-50-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"389","52","Lukas Estanguet-santamaria","Pau Canoe-kayak Club Universitaire","S","142.64","64.04","812.42","86.64","56","0-0-0-0-0-0-0-2-0-0-2-0-2-0-0-0-0-0-0-50-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"384","53","Lucas Latimier","Golbey Epinal St Nabord","S","146.52","83.35","860.39","96.52","50","0-0-0-0-50-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"370","54","Leni Perreau","Torcy Canoe Kayak","S","152.55","102.1","934.93","100.55","52","0-0-0-0-0-0-0-2-0-0-50-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"331","55","Timeo Triomphe","Chambery Le Bourget Canoe Kayak","C","154.57","244.05","959.91","102.57","52","0-0-0-0-50-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
"330","56","Noah Biso","Niagara Canoe Kayak Club","C","160.93","272.1","1038.53","104.93","56","0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-2-0-0-0-50-0-2",4254,20120445,2024,"Manche 5 de la Coupe de France National 1 Slalom","05120 L Argentiere La Bessee","Finale","2024-05-10","K1H"
